x,y,label
-3.065,-0.6537,9.0
0.3204,-0.04478,5.0
-2.733,-1.625,9.0
0.2788,-0.009808,8.0
3.011,0.1278,3.0
-0.8832,0.7824,2.0
-1.698,-4.454,7.0
0.4573,1.182,2.0
-1.646,-1.786,9.0
-3.473,-4.021,7.0
-0.4946,1.35,2.0
2.066,-5.309,1.0
2.534,-5.157,1.0
2.742,-0.7115,3.0
-2.048,-4.415,7.0
0.5231,-1.196,5.0
2.349,0.2663,3.0
2.471,-5.241,1.0
-2.512,-0.3885,9.0
0.2775,-0.3847,8.0
-0.5927,1.463,2.0
-0.4139,0.9893,2.0
-0.5017,1.623,2.0
0.9582,0.534,8.0
0.1498,-0.03881,8.0
0.2789,0.948,5.0
-1.819,-4.576,7.0
2.633,0.3026,3.0
0.7239,0.0676,8.0
-3.268,-1.439,9.0
0.7763,0.06494,8.0
0.925,0.02009,8.0
-2.491,4.207,6.0
0.7872,-0.289,8.0
-0.4567,1.247,2.0
2.305,0.3051,3.0
-1.436,-1.561,9.0
-2.238,-4.625,7.0
1.776,-1.127,5.0
-1.84,3.23,6.0
-0.7607,1.547,2.0
-1.341,-1.203,9.0
-0.511,1.099,2.0
0.5718,-0.07603,8.0
0.2385,-0.3389,8.0
2.328,-5.182,1.0
-3.223,1.85,6.0
-0.2427,1.012,8.0
-0.2722,-1.009,8.0
-1.783,-4.627,7.0
-1.627,-1.589,9.0
1.709,-5.524,1.0
1.162,0.6336,8.0
0.865,3.137,0.0
1.771,-5.17,1.0
-2.167,-3.857,7.0
-0.03917,1.767,2.0
2.517,5.941,0.0
-3.996,-4.606,7.0
1.395,-1.747,5.0
1.87,-5.64,1.0
-3.761,-0.6758,9.0
3.029,4.484,0.0
0.5058,0.1466,2.0
1.288,5.396,0.0
-2.915,-1.903,9.0
0.6583,0.0134,8.0
-1.694,3.767,6.0
-0.9046,1.622,2.0
3.101,0.3994,3.0
-0.7093,-0.8835,9.0
2.927,0.327,3.0
0.9569,-0.6649,8.0
0.9198,3.522,0.0
-0.1474,0.8595,2.0
2.043,-5.154,1.0
1.899,-5.353,1.0
1.928,-6.233,1.0
1.742,-5.303,1.0
-2.878,-1.069,4.0
-0.6674,0.9232,2.0
-1.625,-1.665,9.0
-1.562,-5.064,7.0
-2.002,-0.3837,2.0
0.7665,0.7149,5.0
2.569,-4.323,1.0
1.747,-5.287,1.0
-0.2511,1.316,2.0
1.715,-5.775,1.0
-2.277,-1.578,9.0
-2.168,-1.321,9.0
-1.532,-1.659,9.0
3.411,-4.916,1.0
0.8629,4.288,0.0
-1.741,0.3051,2.0
1.933,5.904,0.0
-0.4426,1.243,2.0
1.667,-5.21,1.0
2.268,-5.654,1.0
-3.173,-0.6554,4.0
-2.816,2.751,6.0
-2.058,-1.335,4.0
1.607,-5.265,1.0
1.191,0.06086,5.0
-2.117,-0.08148,4.0
-2.016,-1.663,9.0
-1.656,-3.065,7.0
-3.077,-4.599,7.0
0.04853,-3.657,1.0
1.025,-0.2226,5.0
-2.574,1.986,6.0
-0.4837,1.462,2.0
0.004354,1.559,2.0
-0.05397,1.55,2.0
0.59,-0.009247,8.0
1.165,4.79,0.0
-1.711,3.326,6.0
-2.262,-1.408,9.0
-1.414,3.154,6.0
1.276,-1.899,1.0
-2.395,-1.765,9.0
-2.66,-4.23,7.0
-2.048,-4.381,7.0
2.162,-5.238,1.0
-3.317,-1.057,4.0
0.352,-0.3238,8.0
0.9688,-0.6301,5.0
3.003,0.4235,3.0
-2.236,-1.253,4.0
2.697,-0.3549,3.0
-3.241,0.03658,4.0
-2.164,-2.938,9.0
-2.09,-4.184,7.0
2.225,0.1703,5.0
1.486,3.583,0.0
-1.802,-3.415,7.0
-3.916,-1.201,4.0
0.0862,0.1155,8.0
0.2953,-0.0604,8.0
1.789,-5.416,1.0
0.939,-0.5379,5.0
3.116,-0.682,3.0
-2.326,-0.9624,9.0
1.141,-0.4537,5.0
-2.149,-1.232,9.0
-0.7014,-2.999,7.0
-1.522,3.704,6.0
-2.671,-1.388,9.0
1.558,3.527,0.0
2.727,-0.403,3.0
-2.327,4.036,6.0
2.112,-0.06099,3.0
-2.476,-1.112,9.0
0.8865,0.07558,8.0
-0.5463,1.403,2.0
-0.001037,0.5203,2.0
1.76,-5.475,1.0
-0.01163,1.327,2.0
0.594,-0.4398,8.0
-2.018,3.363,6.0
0.296,0.443,8.0
1.203,0.06317,5.0
2.229,0.8569,5.0
1.441,1.986,3.0
-2.766,-1.652,9.0
-2.54,-0.9121,4.0
-1.724,-1.451,9.0
0.0467,0.9371,2.0
1.248,0.7284,5.0
3.62,-4.721,1.0
1.685,0.2666,5.0
1.648,-5.328,1.0
-0.1221,-1.898,4.0
-2.765,-1.476,4.0
2.803,-5.245,1.0
-2.594,-0.1726,4.0
-2.172,1.05,4.0
2.233,-0.5322,3.0
1.287,0.4492,5.0
-2.846,-1.749,9.0
1.921,-5.067,1.0
-0.00833,1.058,2.0
-0.6693,1.724,2.0
2.209,-0.1582,3.0
2.468,0.6842,3.0
2.27,4.368,0.0
-1.008,1.243,2.0
-1.353,-1.725,9.0
0.1479,4.081,0.0
1.522,4.96,0.0
-2.19,-1.971,9.0
-0.7737,-1.889,9.0
-1.614,3.671,6.0
2.355,3.39,0.0
-2.433,-0.5331,9.0
3.071,-0.2838,3.0
-0.6759,-2.102,2.0
0.7601,-0.2205,8.0
-2.802,-0.9014,4.0
1.955,-5.644,1.0
-3.036,-1.001,9.0
-3.121,-2.737,9.0
-2.175,-4.431,7.0
-1.002,2.451,2.0
-0.3655,-2.875,7.0
-2.634,-1.031,9.0
-1.22,-1.927,9.0
-0.03333,0.4632,5.0
-1.866,-1.517,9.0
1.288,-0.9134,5.0
3.343,-4.818,1.0
1.986,-5.609,1.0
0.1806,-0.102,8.0
0.3447,-2.258,3.0
1.009,-0.692,5.0
2.635,-4.327,1.0
-2.02,-1.487,9.0
0.7502,-0.8948,5.0
2.339,0.2238,3.0
0.7934,-0.7721,5.0
-2.037,-1.538,4.0
-1.247,-2.317,9.0
-0.1832,-0.1111,5.0
-1.046,-1.804,9.0
1.673,-0.5957,3.0
2.811,-5.119,1.0
-2.533,-1.652,9.0
1.429,6.103,0.0
-0.844,-1.1,9.0
-2.992,-4.515,7.0
0.9569,-0.7801,5.0
-2.332,-1.227,4.0
-1.106,-2.439,9.0
-1.172,1.551,2.0
2.258,3.963,0.0
2.065,-5.987,1.0
2.007,3.298,0.0
0.7364,0.26,5.0
1.748,-5.214,1.0
-1.86,-0.8952,4.0
-1.579,-0.9939,9.0
2.987,0.874,3.0
1.907,-0.8158,3.0
-2.791,3.179,6.0
1.458,-5.189,1.0
1.805,0.61,5.0
-0.1009,1.201,2.0
1.386,0.1585,5.0
0.1016,0.9316,2.0
-0.4713,1.28,2.0
1.651,3.451,0.0
-0.631,0.02785,9.0
-0.5854,1.933,2.0
-2.633,2.554,6.0
-2.679,3.895,6.0
1.781,5.256,0.0
1.618,-4.608,1.0
0.3854,0.3214,2.0
2.234,4.257,0.0
2.34,-0.4556,3.0
1.195,3.278,0.0
-0.3045,1.26,2.0
0.8709,-0.006467,5.0
0.8857,-0.5416,5.0
-2.704,-3.832,7.0
-0.8667,-1.967,9.0
0.2482,-0.559,5.0
1.58,-0.01032,5.0
1.216,3.07,0.0
0.624,-0.2894,8.0
-2.046,-1.451,9.0
0.5562,-0.09218,5.0
1.208,3.865,0.0
3.037,-0.433,3.0
-0.6505,1.759,2.0
-0.004523,-0.1057,5.0
-1.282,-1.438,9.0
-0.2353,3.373,0.0
0.5152,-0.4553,8.0
0.6654,-0.3658,8.0
-2.615,-0.614,4.0
0.6765,1.347,5.0
0.6571,-0.2535,8.0
0.6492,-0.4865,8.0
-2.592,-1.032,4.0
1.525,0.0448,5.0
-2.996,-1.204,4.0
0.5357,-0.2529,8.0
2.17,0.1554,5.0
-2.011,-1.712,4.0
-2.078,-1.257,9.0
0.3695,0.7123,2.0
-0.007898,1.182,2.0
2.122,-5.85,1.0
0.02344,0.9445,2.0
-3.377,3.199,6.0
0.7489,-0.9054,8.0
0.2267,0.05246,8.0
-3.289,-4.123,7.0
3.356,5.371,0.0
2.035,0.9526,3.0
-2.875,2.847,6.0
-2.847,2.274,6.0
-1.57,-1.176,4.0
2.72,0.5494,3.0
0.1267,-0.5636,8.0
0.4518,0.2843,8.0
-2.607,-3.583,7.0
-0.3229,1.218,2.0
-0.3156,1.348,2.0
1.918,2.978,0.0
1.829,2.962,0.0
-1.876,-1.41,9.0
3.497,0.3678,3.0
-1.333,-1.896,9.0
-1.792,-0.7067,9.0
2.677,-4.81,1.0
-1.165,-2.219,9.0
0.4382,-0.3362,8.0
-2.386,3.499,6.0
-1.839,3.209,6.0
-2.758,-0.9743,4.0
-0.3566,3.319,2.0
-3.382,2.059,6.0
-2.233,-1.6,9.0
-0.2848,1.258,2.0
-0.0805,-0.5733,8.0
1.656,0.338,5.0
-3.182,-0.9315,4.0
1.813,-0.3255,5.0
-1.675,-4.68,7.0
-1.696,-1.635,9.0
-2.25,-1.257,9.0
-1.67,-1.351,9.0
0.1932,1.114,2.0
2.185,-5.469,1.0
0.6037,-0.2811,8.0
3.332,0.1255,3.0
-1.941,-1.582,4.0
1.042,3.545,0.0
-1.292,-1.206,7.0
0.8906,-0.1771,8.0
0.4378,-1.984,3.0
-2.038,-1.725,9.0
1.305,1.176,3.0
-1.926,0.2939,4.0
-2.407,2.114,6.0
2.518,0.03392,5.0
-2.551,2.156,6.0
-0.7671,1.376,2.0
1.629,0.3176,3.0
-1.873,-1.237,9.0
-1.261,1.912,2.0
-3.221,2.635,6.0
1.102,3.838,0.0
1.638,4.481,0.0
-1.292,2.914,6.0
1.59,-5.647,1.0
0.0234,-0.02669,2.0
0.5334,0.02044,8.0
-1.476,-4.567,7.0
-0.3184,-1.266,9.0
0.3418,1.336,8.0
-0.1373,1.323,2.0
0.9342,3.704,0.0
-3.622,-1.018,4.0
-2.703,-4.349,7.0
-1.694,-3.805,7.0
0.295,-0.7956,5.0
2.536,3.751,0.0
0.4207,0.2645,5.0
-2.763,2.089,6.0
-3.428,-1.35,4.0
-2.763,2.365,6.0
-1.551,-4.948,7.0
-2.184,-0.2045,4.0
2.227,0.04679,3.0
1.058,4.18,0.0
-2.174,-3.81,7.0
0.3528,-0.3143,5.0
0.7863,3.278,0.0
-3.479,-4.663,7.0
-3.38,-0.7923,4.0
-0.7024,1.465,2.0
-0.8303,3.807,0.0
1.006,-0.1273,8.0
-2.536,-2.739,9.0
-2.129,-1.749,9.0
-2.377,-0.992,4.0
0.7355,1.792,2.0
-2.133,-1.51,4.0
-2.553,3.309,6.0
-2.03,-4.711,7.0
0.4974,-0.1658,8.0
-1.137,-3.603,7.0
-2.082,2.478,6.0
-0.5884,-1.355,9.0
-2.929,-0.6791,4.0
1.476,-5.316,1.0
3.421,0.2575,3.0
-1.892,-4.524,7.0
2.559,-0.6337,3.0
0.7222,4.884,0.0
0.7108,-0.2922,8.0
-1.37,-2.664,8.0
-1.41,-3.338,7.0
-2.896,2.35,6.0
0.3306,-2.948,9.0
3.037,-0.5096,3.0
-1.97,-1.76,9.0
0.2102,0.641,2.0
-0.7978,0.6319,2.0
-2.179,-1.127,9.0
-0.2303,1.787,2.0
2.451,-3.847,1.0
0.4448,-0.06111,8.0
1.713,-1.262,3.0
-0.283,1.72,2.0
-2.749,-0.6838,9.0
-2.165,3.546,6.0
0.4928,-0.5758,8.0
-1.733,-1.012,4.0
0.5846,2.917,0.0
1.998,-5.717,1.0
-0.5374,1.902,2.0
0.7681,-0.4256,8.0
-2.0,-1.439,4.0
0.7061,-0.6473,5.0
-0.4938,0.9239,2.0
-3.009,-4.589,7.0
0.3928,-0.4987,8.0
2.33,-5.341,1.0
1.782,-5.637,1.0
1.924,-0.05485,3.0
1.367,3.734,0.0
2.394,0.07348,3.0
0.7083,-0.6229,5.0
-2.517,-4.119,7.0
1.866,2.761,0.0
2.604,-0.0875,3.0
2.046,-5.436,1.0
-1.688,-2.208,9.0
2.264,-0.3392,3.0
-0.03137,1.185,6.0
3.475,0.07197,3.0
1.542,-5.198,1.0
-2.56,-4.417,7.0
-0.803,-4.059,7.0
2.233,-0.8111,3.0
1.742,4.545,0.0
0.8023,-0.3582,8.0
-2.69,-1.071,4.0
0.1807,-0.2163,8.0
0.2125,0.8929,2.0
-2.574,1.799,6.0
0.07181,1.343,5.0
-0.5757,1.266,2.0
-2.231,-1.567,9.0
-2.257,-2.373,7.0
1.715,1.128,3.0
-2.153,-1.356,9.0
1.966,4.681,0.0
-1.764,-1.517,9.0
-1.123,-1.623,9.0
-3.417,3.13,6.0
-2.443,-0.1071,4.0
-0.4591,1.546,2.0
-2.362,-0.8819,9.0
-1.326,-3.837,7.0
-0.4107,1.904,2.0
2.771,-5.503,1.0
2.812,-5.203,1.0
-2.473,3.702,6.0
-1.608,-3.114,7.0
-1.677,-1.75,4.0
-1.344,-3.627,7.0
1.755,0.301,5.0
-1.515,-1.322,9.0
-0.4869,1.512,6.0
0.9193,-0.03072,8.0
-0.004297,1.239,2.0
1.752,-5.063,1.0
-1.137,-0.2535,4.0
-2.472,-0.8989,4.0
0.6459,-0.4673,5.0
-1.857,-3.7,7.0
-2.319,3.259,6.0
2.755,-5.141,1.0
2.763,-0.4789,3.0
-0.8072,1.586,2.0
1.404,-0.7658,5.0
-2.451,-2.176,9.0
-2.482,-1.222,9.0
2.43,-0.05283,3.0
-3.162,3.423,6.0
1.753,-5.667,1.0
2.922,-4.672,1.0
-2.163,-1.022,4.0
-2.618,4.24,6.0
-3.149,-1.021,9.0
-3.008,-4.575,7.0
0.05173,0.6047,2.0
1.818,-5.289,1.0
1.754,-0.1088,5.0
2.783,-5.731,1.0
-2.389,-1.255,4.0
-2.559,3.622,6.0
3.311,-0.6622,3.0
-1.322,-0.2407,8.0
3.1,-5.345,1.0
1.685,-5.248,1.0
1.121,3.999,0.0
2.011,-0.8182,3.0
3.373,-5.522,1.0
-2.565,4.187,6.0
0.501,0.07853,8.0
-2.063,-1.078,4.0
-2.013,-1.568,9.0
2.455,4.652,0.0
-2.065,-4.812,7.0
2.083,-0.6097,3.0
2.346,4.949,0.0
-1.534,1.249,2.0
-2.568,-1.154,9.0
1.998,3.881,0.0
-2.138,3.063,6.0
-0.7088,1.65,6.0
-0.9064,3.445,6.0
2.961,0.4677,3.0
-2.731,2.305,6.0
-3.388,-4.639,7.0
-2.222,-4.394,7.0
0.003174,1.261,2.0
0.4339,0.01894,8.0
-3.161,2.626,6.0
2.868,4.399,0.0
0.6629,0.127,8.0
1.974,0.1652,3.0
1.701,4.459,0.0
-0.6295,1.337,2.0
-2.102,-1.251,9.0
0.5326,-0.2927,8.0
2.231,0.2278,3.0
-0.6103,1.45,2.0
1.268,-0.2512,5.0
2.867,0.7102,3.0
-1.038,-1.048,8.0
0.4855,-0.3599,8.0
1.672,3.165,0.0
1.285,2.775,0.0
1.596,-5.497,1.0
-1.79,-1.762,9.0
0.8876,-0.6669,5.0
1.796,-5.108,1.0
2.98,-0.251,3.0
-1.793,-1.924,9.0
-2.165,3.444,6.0
2.564,4.426,0.0
1.766,-5.248,1.0
-2.579,-0.7187,4.0
2.332,-5.203,1.0
-3.72,-5.737,7.0
2.085,-5.715,1.0
-0.8398,0.6882,2.0
2.269,0.488,3.0
-1.799,-4.771,7.0
-2.805,-1.134,9.0
-1.917,-3.414,7.0
-3.016,-0.6173,4.0
-2.536,-1.465,9.0
-2.158,-1.677,9.0
2.308,-0.4327,3.0
-1.607,-2.628,9.0
0.2254,0.8889,2.0
0.8032,-0.2587,8.0
-0.1396,0.9393,2.0
-1.86,-3.849,7.0
2.514,-5.468,1.0
1.657,0.8188,8.0
0.5475,3.858,0.0
-1.933,-1.131,9.0
3.042,-4.898,1.0
1.22,3.469,0.0
2.006,-5.235,1.0
-1.178,-4.286,7.0
-2.854,-3.759,7.0
-2.161,-0.8429,9.0
-3.515,2.849,6.0
-2.852,-1.056,9.0
-1.255,-1.454,9.0
-2.148,-1.801,9.0
-0.3795,1.297,2.0
1.707,-5.815,1.0
-2.582,2.249,6.0
2.248,-5.548,1.0
2.588,0.5748,3.0
1.224,0.2018,5.0
-2.603,-3.296,7.0
2.256,-4.692,1.0
-1.371,-1.837,9.0
-3.212,-4.703,7.0
-3.105,4.075,6.0
-2.285,-1.419,4.0
1.224,0.1288,5.0
-2.532,-4.751,7.0
-2.498,2.622,6.0
-0.3952,1.258,6.0
-2.064,-1.815,9.0
-2.538,-1.688,9.0
-1.676,2.43,6.0
2.808,0.8155,3.0
-2.541,4.023,6.0
-0.4881,1.42,2.0
-2.535,-1.49,9.0
0.3557,-0.1237,8.0
1.852,-5.073,1.0
-0.05785,1.443,2.0
0.356,1.208,2.0
1.171,-0.1382,5.0
0.1916,-1.017,5.0
-0.5382,1.546,2.0
3.143,-0.09725,3.0
-2.678,-3.654,7.0
-1.028,1.378,2.0
3.218,-5.593,1.0
2.027,4.312,0.0
2.262,-5.344,1.0
1.325,3.269,0.0
-2.15,-0.5535,4.0
0.4739,-0.9465,5.0
0.3351,0.8618,2.0
0.8442,1.436,8.0
-0.6314,1.158,2.0
0.7506,-0.4045,8.0
2.201,-0.7493,3.0
0.9394,-0.3979,5.0
1.764,-5.549,1.0
-3.0,-4.211,7.0
-0.1796,-1.429,8.0
3.055,-5.176,1.0
2.675,-4.26,1.0
-0.4727,1.415,2.0
-1.915,-1.563,9.0
-1.551,-2.24,7.0
-0.1095,0.7161,8.0
-1.989,-0.3046,4.0
0.9765,4.145,0.0
1.455,-0.9483,3.0
2.545,3.363,0.0
-2.403,-3.417,7.0
0.5084,0.5251,8.0
0.7782,-0.4511,8.0
-1.486,-0.6342,4.0
-3.026,-3.587,7.0
-2.085,-4.853,7.0
-0.1654,-0.5937,8.0
1.036,-0.3044,5.0
1.09,-0.1018,8.0
-1.743,-0.6177,4.0
-1.752,-1.575,9.0
0.6263,-0.4564,8.0
2.128,-4.807,1.0
1.574,-0.9193,3.0
0.3384,-0.2,8.0
2.072,4.398,0.0
2.663,-0.2928,3.0
2.835,-5.761,1.0
-1.916,-3.667,7.0
-0.8388,-2.141,9.0
1.684,-0.2404,5.0
-0.0009565,1.263,5.0
2.138,-5.499,1.0
-3.353,2.227,6.0
1.696,0.3222,5.0
-4.328,-5.765,7.0
-4.022,-0.3974,4.0
-2.441,-1.519,9.0
3.161,-0.2584,3.0
0.8189,-0.5264,5.0
-2.145,-1.08,4.0
-1.408,-4.187,7.0
1.639,-5.245,1.0
-0.4438,1.618,2.0
1.609,4.471,0.0
0.8324,-1.223,8.0
1.675,-5.26,1.0
-3.591,2.414,6.0
1.14,3.289,0.0
-1.824,-4.98,7.0
2.947,-0.8174,3.0
-2.707,-0.7512,4.0
-2.37,-4.522,7.0
1.74,-0.8572,3.0
-1.713,-1.393,9.0
-2.493,3.559,6.0
0.6822,3.231,0.0
0.7791,0.03382,8.0
-2.421,3.852,6.0
-2.118,-0.7393,4.0
0.6016,-0.1163,8.0
-1.823,-4.844,7.0
-2.96,-3.541,7.0
-1.97,-1.603,9.0
2.146,-0.7132,3.0
0.3008,-0.5012,8.0
-1.429,2.375,6.0
-2.046,-1.363,9.0
-2.266,-4.599,7.0
-0.5455,1.306,2.0
2.331,-0.3179,3.0
-2.64,-1.129,4.0
1.251,4.336,0.0
-0.4228,1.128,2.0
1.593,-5.255,1.0
1.129,1.925,8.0
2.197,0.5371,3.0
0.9694,-0.573,5.0
0.6557,-0.4905,5.0
-2.813,-4.694,7.0
-0.1425,0.7689,2.0
-1.743,-1.016,4.0
-0.3369,1.664,6.0
-1.677,-3.903,7.0
-0.9068,1.431,2.0
0.6164,-0.1249,8.0
2.736,-0.4614,3.0
0.6811,3.493,0.0
0.4288,-0.224,8.0
-3.342,-4.122,7.0
0.6127,-0.03658,8.0
-2.915,0.3839,9.0
0.6269,3.403,0.0
-0.01747,-0.7256,8.0
-2.586,-0.4571,4.0
-2.069,-1.649,4.0
1.093,0.3522,5.0
1.203,0.1346,8.0
0.9066,-0.2119,5.0
-3.055,2.188,6.0
-2.575,3.739,6.0
1.296,0.7888,3.0
1.61,3.181,0.0
-2.015,-1.774,9.0
2.923,-0.157,3.0
-0.5789,-1.523,7.0
-1.69,3.208,6.0
0.1005,0.4789,8.0
-1.732,-1.243,9.0
1.822,-0.4737,3.0
-2.142,-0.7398,4.0
-1.864,-1.776,9.0
1.664,0.8221,5.0
0.6904,-0.3015,8.0
-2.656,-1.601,9.0
1.651,-5.318,1.0
0.0388,1.327,2.0
0.6256,-0.5013,8.0
0.3699,-0.2631,8.0
-2.122,3.319,6.0
-0.5456,0.7394,8.0
2.274,-5.168,1.0
2.842,0.5924,3.0
-1.541,-3.421,7.0
-1.887,-1.42,9.0
1.137,2.626,0.0
2.335,-5.201,1.0
2.297,-5.39,1.0
-2.49,-1.381,4.0
-0.638,-2.573,7.0
2.746,4.67,0.0
0.007804,-0.9325,8.0
1.957,-5.66,1.0
-2.137,-4.83,7.0
-3.126,-1.585,4.0
1.808,0.4733,5.0
-1.348,-4.239,7.0
1.991,-5.997,1.0
-0.5531,1.387,2.0
1.975,-5.476,1.0
3.093,-5.647,1.0
1.815,-1.291,3.0
-0.4077,1.329,9.0
-2.361,3.104,6.0
-1.699,1.299,2.0
1.376,-4.763,1.0
0.2067,1.531,2.0
-1.243,0.8853,8.0
0.7205,1.349,0.0
-1.971,-4.639,7.0
-1.568,2.055,6.0
-2.807,2.699,6.0
-1.778,-1.771,9.0
2.373,-0.825,3.0
-0.05547,-1.713,7.0
1.767,3.207,0.0
1.103,0.9014,5.0
-0.3265,1.628,2.0
0.4107,0.7398,8.0
2.392,4.351,0.0
1.331,-0.44,5.0
-1.751,-0.8655,4.0
2.687,-0.588,3.0
0.6851,-0.08608,8.0
-2.148,-0.6583,4.0
-2.155,3.596,6.0
-2.316,3.894,6.0
-0.2778,1.275,2.0
-1.439,-4.174,7.0
-1.72,-1.424,9.0
1.619,-0.8145,5.0
1.381,-5.291,1.0
3.222,0.3304,3.0
0.1641,0.9743,2.0
-2.788,-0.4604,4.0
2.094,-0.1777,3.0
-3.129,3.314,6.0
1.717,-6.26,1.0
-2.652,-1.6,9.0
-2.136,-0.162,4.0
-2.792,-1.247,4.0
-2.206,-4.14,7.0
-3.525,2.487,6.0
0.00564,-0.05665,5.0
-2.521,-1.022,4.0
2.721,-5.45,1.0
-1.922,-1.733,9.0
-1.965,-1.432,9.0
-0.555,1.471,2.0
-1.234,-3.133,7.0
0.3764,0.1662,8.0
0.9978,3.1,0.0
1.544,-5.031,1.0
2.749,0.6821,3.0
-2.613,3.124,6.0
1.895,-5.629,1.0
2.207,-0.6217,3.0
-1.97,-0.07206,4.0
1.839,-5.81,1.0
1.852,-5.363,1.0
3.364,-5.69,1.0
1.419,-0.183,5.0
-2.435,3.623,6.0
1.302,4.107,0.0
-1.664,-4.853,7.0
1.849,4.065,0.0
-2.757,-4.214,7.0
0.1773,0.4715,2.0
3.236,0.375,3.0
-0.1407,1.615,2.0
1.561,-0.1673,5.0
-0.7514,0.004867,2.0
-0.4706,1.248,2.0
-2.084,-1.427,9.0
-2.548,-0.8908,4.0
-1.885,-1.52,9.0
0.1845,-0.4994,8.0
1.779,-5.145,1.0
0.697,1.125,2.0
3.092,-4.824,1.0
-1.416,2.944,6.0
1.869,-5.455,1.0
0.215,0.9545,2.0
-3.239,-4.559,7.0
-0.9607,-0.19,8.0
2.282,4.458,0.0
1.474,5.042,0.0
1.07,2.968,0.0
0.5462,-0.161,8.0
-0.5249,1.385,2.0
-0.4629,1.305,2.0
-1.393,-1.758,9.0
-0.7617,1.356,2.0
-0.06195,1.157,2.0
-0.8243,-2.443,7.0
-2.007,-0.8248,9.0
-2.21,-1.933,9.0
0.1573,0.8872,2.0
-1.994,-4.043,7.0
1.732,0.09586,5.0
2.515,-5.399,1.0
3.241,-0.0005696,3.0
-2.97,-0.596,4.0
-2.002,-1.44,9.0
-2.568,-1.269,4.0
1.614,-5.24,1.0
-0.5522,-2.226,8.0
2.119,0.6722,5.0
-2.188,2.39,6.0
0.4077,1.114,2.0
0.6839,-0.05105,8.0
2.982,-0.7896,3.0
1.648,-5.217,1.0
-0.8615,1.083,2.0
0.6918,0.07324,8.0
-2.574,-1.651,4.0
-2.289,-1.781,9.0
-1.785,-1.776,9.0
1.459,-1.319,3.0
-1.878,-4.278,7.0
3.118,3.916,0.0
-2.52,-4.082,7.0
-3.021,-4.601,7.0
0.7662,0.9055,2.0
3.28,0.7137,3.0
0.03879,1.142,2.0
-1.76,-1.585,4.0
3.099,4.8,0.0
3.135,-0.0249,3.0
-1.499,-0.9014,9.0
-2.133,-1.6,9.0
0.4807,-0.4876,8.0
-2.852,-0.7682,4.0
3.084,-5.028,1.0
0.4538,4.69,0.0
-2.799,4.225,6.0
0.9102,5.835,0.0
-1.847,-1.421,9.0
-2.244,3.802,6.0
0.2658,-0.2653,8.0
-2.885,2.881,6.0
2.758,-5.119,1.0
2.804,-5.163,1.0
-1.919,-0.841,9.0
0.331,-0.2473,8.0
-2.562,-1.52,9.0
-0.7302,1.531,2.0
2.636,-0.2519,3.0
0.5231,0.4465,5.0
1.482,-0.3289,5.0
-2.11,-1.432,9.0
-1.975,-0.5196,4.0
-0.4531,1.668,2.0
3.693,-4.974,1.0
-1.929,-1.623,9.0
-1.768,-1.021,4.0
2.598,-0.512,3.0
-2.07,-1.648,9.0
-2.278,3.837,6.0
0.7354,5.736,0.0
-2.341,-0.8972,4.0
0.7085,5.677,0.0
-2.577,3.914,6.0
0.9369,4.883,0.0
3.53,-5.485,1.0
-0.4854,1.486,2.0
1.142,0.3383,3.0
-2.577,-0.9846,4.0
-1.608,-4.411,7.0
0.5714,-0.6602,8.0
-2.168,-1.91,9.0
1.966,5.749,0.0
2.862,-5.061,1.0
-0.6518,1.648,2.0
0.4582,0.4568,3.0
-2.118,-0.9698,4.0
-1.254,-3.915,7.0
0.3411,-0.2139,8.0
-1.585,-1.977,9.0
0.7597,4.49,0.0
3.371,-4.996,1.0
0.03248,1.326,2.0
1.398,0.1469,3.0
-2.711,-0.5914,4.0
0.6017,-0.5523,5.0
-2.973,3.339,6.0
-1.403,-4.361,7.0
0.5739,-0.6818,8.0
-1.895,-1.668,9.0
0.7532,-0.3263,8.0
1.983,-0.7482,3.0
-2.232,-0.474,4.0
-1.532,-4.522,7.0
0.3149,-0.1893,8.0
-2.572,3.212,6.0
-0.07719,0.9025,3.0
-0.9918,-1.76,4.0
1.534,6.401,0.0
-2.17,-1.62,9.0
-1.986,-4.854,7.0
3.449,-5.238,1.0
-1.948,-1.707,9.0
1.478,-0.7469,3.0
0.4945,-0.5697,8.0
-2.346,-0.9197,4.0
-1.596,-4.607,7.0
0.3803,0.1116,3.0
1.193,5.637,0.0
-2.14,-1.701,9.0
2.89,-5.277,1.0
-2.994,-0.7433,4.0
0.06682,-0.1456,5.0
-1.996,-1.204,4.0
-3.158,4.286,6.0
-0.8472,1.113,2.0
1.527,5.36,0.0
-1.845,4.192,6.0
-0.7067,1.864,2.0
3.446,-4.972,1.0
3.527,-4.66,1.0
3.607,-5.07,1.0
3.431,-5.087,1.0
-1.794,-4.866,7.0
-0.5564,2.079,2.0
-2.399,-0.9288,4.0
-2.587,-4.523,7.0
0.576,-0.3747,5.0
-0.3174,1.537,2.0
-1.644,-1.475,9.0
-2.095,-0.9044,4.0
0.7658,-0.4758,5.0
0.3302,-0.6267,8.0
-2.604,-1.319,4.0
-0.4426,1.977,2.0
-1.917,-1.532,9.0
-1.77,-4.594,7.0
1.451,4.402,0.0
1.36,6.09,0.0
-1.573,-4.442,7.0
0.9296,-0.7292,5.0
3.683,-4.967,1.0
3.502,-5.154,1.0
